ANSC,424,70243,Pet Food & Feed Manufacturing,OD,0,15,0,6,5,0,0,0,0,0,0,0,0,3.65,"Cattai de Godoy, Maria Re",Fall,2020
ANSC,431,40958,Advanced Reproductive Biology,OD,14,14,0,0,4,1,0,0,0,1,0,0,0,3.76,"Nowak, Romana A",Fall,2020
ANSC,445,67021,Statistical Methods,ONL,13,12,5,2,1,0,0,0,0,0,0,0,0,3.88,"Rodriguez Zas, Sandra L",Fall,2020
ANSC,452,29889,Animal Growth and Development,OD,0,47,0,0,9,0,0,6,0,0,0,0,0,3.69,"Dilger, Anna C",Fall,2020
ANSC,498,59523,Integrating Animal Sciences,LCD,8,41,11,2,3,3,0,0,0,0,0,0,1,3.77,"Schneider, Alicia M",Fall,2020
ANSC,526,74308,Adv Companion Animal Nutrition,ONL,0,31,0,0,4,0,0,0,0,0,1,0,1,3.7,"Swanson, Kelly S",Fall,2020
ANTH,101,55549,Introduction to Anthropology,ONL,113,41,39,25,15,16,6,4,6,5,2,2,28,3.22,"Ritchison, Brandon T",Fall,2020
ANTH,102,73940,Human Origins and Culture,ONL,2,10,5,11,17,9,5,6,4,2,1,1,7,2.66,"Polk, John D",Fall,2020
ANTH,102,71424,Human Origins and Culture,ONL,2,15,10,11,15,9,4,8,2,0,2,0,2,3.01,"Polk, John D",Fall,2020
ANTH,103,65489,Anthro in a Changing World,ONL,149,120,26,22,20,9,14,10,5,3,2,0,6,3.62,"Orta, Andrew",Fall,2020
ANTH,103,38862,Anthro in a Changing World,ONL,208,65,15,13,13,4,1,1,0,0,1,2,6,3.79,"Maldonado, Korinta",Fall,2020
ANTH,143,63937,Biology of Human Behavior,ONL,84,139,21,22,24,5,15,5,4,3,4,5,10,3.49,"Jelinek, Petra",Fall,2020
ANTH,220,31323,Introduction to Archaeology,OLB,6,9,3,1,2,2,0,0,0,0,0,0,1,3.57,"Fennell, Christopher",Fall,2020
ANTH,241,39283,Human Biological Variation,ONL,18,0,0,3,0,0,0,0,0,0,0,0,0,3.9,"Konigsberg, Lyle W",Fall,2020
ANTH,246,61404,Forensic Science,ONL,74,359,39,27,27,10,12,12,4,1,1,0,6,3.73,"Hughes, Cris E",Fall,2020
ANTH,246,62039,Forensic Science,ONL,74,286,32,24,43,10,17,18,33,3,3,6,18,3.41,"Malhi, Ripan S",Fall,2020
ANTH,248,73856,Intro to Engaged and Publ Anth,OLC,18,2,0,5,1,0,0,0,0,0,0,0,0,3.83,"Maldonado, Korinta",Fall,2020
ANTH,259,71438,Latina/o Anthropology,OLC,11,5,3,2,1,0,0,0,0,0,0,0,0,3.85,"Rosas, Gilberto",Fall,2020
ANTH,262,64768,Women's Lives,OLC,15,10,0,0,1,0,3,0,0,0,0,0,4,3.33,"Erten, Hatice",Fall,2020
ANTH,278,51980,Climate Change & Civilization,ONL,26,2,3,0,0,0,1,0,0,0,0,1,1,3.71,"Lucero, Lisa J",Fall,2020
ANTH,279,74047,"Economy, Business & Society",ONL,6,26,13,3,5,2,0,1,2,1,0,0,8,3.17,"Orta, Andrew",Fall,2020
ANTH,343,53153,Behavior and Biology of Women,ONL,0,6,8,4,4,1,0,0,0,0,0,0,0,3.54,"Stumpf, Rebecca",Fall,2020
ARAB,150,54547,Lang&Culture of Arab World,ONL,12,4,0,2,0,0,0,0,1,1,0,0,1,3.51,"Saadah, Eman",Fall,2020
ARCH,171,70684,Concepts & Theories Arch Dsgn,OLC,45,22,32,20,14,7,8,4,4,2,1,0,3,3.39,"Bliss, AnnaMarie R",Fall,2020
ARCH,210,29940,Intro Hist of World Arch,ONL,2,26,25,14,9,8,6,1,2,3,1,2,8,3.03,"Grossman, Heather E",Fall,2020
ARCH,231,29941,Anatomy of Buildings,OLC,0,44,0,0,35,0,0,6,0,0,4,0,2,3.26,"Deutsch, Randall",Fall,2020
ARCH,273,70750,Strategies of Arch Design,OLC,0,25,12,11,17,10,5,2,4,2,1,1,10,2.85,"Melgarejo De Be, Andrea L",Fall,2020
ARCH,321,67819,"Environ, Arch & Global Health",ONL,10,17,3,2,4,2,0,0,0,0,0,0,0,3.76,"Bollo, Christina S",Fall,2020
ARCH,321,71526,"Environ, Arch & Global Health",ONL,10,15,4,4,0,3,2,0,0,0,1,0,0,3.63,"Bollo, Christina S",Fall,2020
ARCH,321,67821,"Environ, Arch & Global Health",ONL,11,11,4,4,1,2,4,0,0,0,0,0,0,3.61,"Bollo, Christina S",Fall,2020
ARCH,417,43713,Modern & Contemp Architecture,OLC,2,10,6,1,3,2,2,0,0,0,1,0,1,3.33,"Johnson, Tait R",Fall,2020
ARCH,433,71521,Des of Steel & Reinf Conc Str,OLC,10,23,12,15,12,10,9,9,2,3,1,2,7,2.93,"Aminmansour, Abbas",Fall,2020
ARCH,434,71891,Environ Control Systems I,OLC,9,29,31,20,16,5,0,4,1,1,1,1,0,3.44,"Strand, Richard K",Fall,2020
ARCH,536,67824,Plng & Design of Struct Sys,OLC,1,7,10,2,7,5,6,2,3,0,1,1,0,2.99,"Krishnan, Sudarshan",Fall,2020
ARCH,577,55619,Theories of Architecture,OLC,5,9,9,7,7,4,4,2,0,0,0,1,0,3.29,"Stallmeyer, John C",Fall,2020
ART,310,64968,Design Thinking,OLB,25,5,8,0,1,1,0,0,1,0,0,0,1,3.73,"Anderson, Noel",Fall,2020
ARTD,222,66146,Typographic Practice,OLB,4,12,4,0,0,1,1,1,0,0,0,0,0,3.73,"Smith, Natalie F",Fall,2020
ARTD,222,66147,Typographic Practice,OLB,20,1,0,1,0,0,0,0,0,0,0,0,1,3.8,"Anderson, Noel",Fall,2020
ARTD,222,68480,Typographic Practice,OLB,4,7,8,2,0,1,0,1,0,0,1,1,0,3.45,"Sibrian Mai, Angelica A",Fall,2020
ARTD,251,68924,Graphic Design Toolbox,OLB,2,5,4,0,2,3,2,2,1,0,1,0,1,2.96,"Alvarez, Guido",Fall,2020
ARTD,251,68925,Graphic Design Toolbox,OLB,3,3,0,2,3,3,2,1,1,0,0,0,4,2.55,"Alvarez, Guido",Fall,2020
ARTD,251,68926,Graphic Design Toolbox,OLB,2,9,7,3,1,1,0,0,0,0,0,0,2,3.41,"Salah, Miriam H",Fall,2020
ARTD,270,66148,Design Methods,OLB,0,2,3,13,8,7,2,0,1,0,0,0,5,2.72,"Alvarez, Guido",Fall,2020
ARTD,270,70043,Design Methods,OLB,0,4,3,6,6,8,2,3,4,0,1,0,1,2.76,"Alvarez, Guido",Fall,2020
ARTD,318,73025,Interaction Design,OLB,15,3,3,0,1,0,0,0,0,0,0,3,0,3.52,"Mercer, Lisa",Fall,2020
ARTD,351,66152,Graphic Design Inquiry,OLB,12,4,0,3,3,0,0,0,0,0,0,0,0,3.77,"Ruecker, Stanley",Fall,2020
ARTD,351,66155,Graphic Design Inquiry,OLB,10,5,3,0,3,0,0,0,0,0,0,0,1,3.64,"Mercer, Lisa",Fall,2020
ARTD,351,68452,Graphic Design Inquiry,OLB,10,3,0,5,4,0,0,1,0,0,0,0,0,3.59,"Ruecker, Stanley",Fall,2020
ARTD,426,63745,Product Innovation,OLC,1,28,25,4,0,0,0,0,0,0,0,0,1,3.75,"Sethi, Simrun S",Fall,2020
ARTD,451,71653,EDGE,OLB,0,15,2,1,3,0,0,0,0,0,0,0,0,3.79,"Thomas, Nekita S",Fall,2020
ARTD,451,71654,EDGE,OLB,0,12,2,7,1,0,0,0,0,0,0,0,0,3.71,"Thomas, Nekita S",Fall,2020
ARTF,101,31200,Contemporary Issues in Art,OLC,58,19,26,11,19,7,6,5,9,4,3,3,9,3.16,"Lucero, Jorge",Fall,2020
ARTH,110,70000,Intro History of Art & Visual,OD,2,4,5,4,4,1,0,0,0,1,0,0,0,3.41,"Hall, Sierra N",Fall,2020
ARTH,110,70002,Intro History of Art & Visual,OD,1,7,4,1,4,1,0,1,0,0,0,1,1,3.21,"Zhou, Yanghe",Fall,2020
ARTH,110,70004,Intro History of Art & Visual,OD,2,4,3,3,5,2,0,0,1,0,0,0,1,3.19,"Zhou, Yanghe",Fall,2020
ARTH,110,70005,Intro History of Art & Visual,OD,0,7,4,4,5,1,0,0,0,0,0,0,1,3.35,"Gotway, Kirstin M",Fall,2020
ARTH,250,49017,American Art,OLC,0,6,6,12,9,3,2,0,0,1,0,1,0,3.19,"Reitz, Erin E",Fall,2020
ARTH,257,40022,History of Photography,OLC,2,38,19,10,11,5,2,2,3,0,0,0,2,3.44,"Weissman, Terri",Fall,2020
ARTH,299,48337,"Maya, Aztec, Inca: Ancient Art",OLC,1,16,4,1,1,1,0,1,0,0,0,0,0,3.75,"Forde, Jamie",Fall,2020
ARTH,402,43878,Ways of Seeing in Edo Japan,OLC,3,7,15,4,2,1,0,2,1,0,0,0,1,3.42,"Burkus-Chasson, Anne",Fall,2020
ARTS,220,74305,Introduction to Fashion,ONL,18,9,3,2,2,0,0,0,0,0,0,0,0,3.87,"Becker, Susan E",Fall,2020
ASRM,195,74057,Foundations of Data Management,ONL,23,16,4,4,0,0,0,0,0,0,0,0,0,3.91,"Zhang, Linfeng",Fall,2020
ASRM,210,69931,Theory of Interest,ONL,14,17,13,5,6,6,0,1,0,1,0,0,0,3.58,"Cole, Paa Kow",Fall,2020
ASRM,406,69943,Lin Algebra & Financial Apps,ONL,0,61,4,3,1,2,0,2,0,0,0,0,0,3.85,"Rosenblatt, Joseph M",Fall,2020
ASRM,410,69947,Investments and Fin Markets,ONL,27,11,6,3,2,2,2,0,1,0,0,0,0,3.74,"Hinkkanen, Aimo H",Fall,2020
ASRM,461,69950,Loss Models,ONL,4,4,3,5,5,9,2,0,0,0,0,0,0,3.23,"Cole, Paa Kow",Fall,2020
ASRM,471,69949,Life Contingencies I,ONL,29,31,6,5,5,4,0,0,0,0,0,0,0,3.8,"Cole, Paa Kow",Fall,2020
ASTR,100,41827,Introduction to Astronomy,OLC,48,45,28,12,12,6,4,8,1,2,0,2,10,3.36,"Winans, Amanda",Fall,2020
ASTR,100,58800,Introduction to Astronomy,ONL,69,100,60,35,48,22,11,23,14,8,4,3,36,3.07,"Winans, Amanda",Fall,2020
ASTR,121,37107,Solar System and Worlds Beyond,OLC,57,25,12,11,11,6,3,5,0,1,1,3,8,3.35,"Winans, Amanda",Fall,2020
ASTR,122,39752,Stars and Galaxies,OLC,43,55,35,14,14,5,13,7,5,0,0,0,8,3.39,"Dunne, Bryan C",Fall,2020
ASTR,150,53598,Killer Skies: Astro-Disasters,OLC,45,34,7,9,11,4,3,7,3,0,0,0,1,3.56,"Dunne, Bryan C",Fall,2020
ASTR,210,30268,Introduction to Astrophysics,OLC,6,13,8,6,9,1,3,3,4,0,0,0,5,3.01,"Narayan, Gautham",Fall,2020
ASTR,350,30269,"Big Bang,Black Holes,Universe",OLC,6,25,14,4,1,2,1,3,0,0,0,0,3,3.48,"Liu, Xin",Fall,2020
ASTR,404,39758,Stellar Astrophysics,OLC,0,12,6,3,4,4,2,4,2,0,2,0,3,2.87,"Ricker, Paul M",Fall,2020
ASTR,406,43268,Galaxies and the Universe,LEC,2,8,3,2,4,3,3,1,1,1,0,0,1,3.09,"Wong, Tony",Fall,2020
ATMS,100,37004,Introduction to Meteorology,OLC,12,38,10,12,33,4,3,9,4,0,4,3,4,3.12,"Frame, Jeffrey",Fall,2020
ATMS,120,31291,Severe and Hazardous Weather,ONL,62,203,44,28,91,18,8,18,5,4,3,5,15,3.39,"Choate, Jessica J",Fall,2020
ATMS,140,55849,Climate and Global Change,ONL,11,34,19,7,4,3,1,4,2,1,0,1,6,3.32,"Proistosescu, Cristian",Fall,2020
ATMS,302,49527,Atmospheric Dynamics I,ONL,6,5,2,2,4,0,2,2,0,0,0,0,1,3.28,"Wang, Zhuo",Fall,2020
ATMS,421,37116,Earth Systems Modeling,ONL,4,12,4,0,3,5,0,1,0,0,0,1,0,3.46,"Anders, Alison M",Fall,2020
BADM,210,69974,Business Analytics I,OLC,0,103,31,19,32,13,5,11,3,0,1,0,3,3.44,"Larson, Eric",Fall,2020
BADM,210,71353,Business Analytics I,OLC,1,96,36,22,32,8,4,14,1,0,4,0,0,3.46,"Larson, Eric",Fall,2020
BADM,211,71365,Business Analytics II,LCD,2,10,3,4,3,0,4,2,0,0,0,0,0,3.38,"Zhao, Tiancheng",Fall,2020
BADM,211,72844,Business Analytics II,ONL,0,17,9,6,2,4,1,1,0,0,0,0,0,3.55,"Guggenheim, David R",Fall,2020
BADM,211,72845,Business Analytics II,ONL,0,21,6,1,3,0,0,1,0,0,0,0,0,3.76,"Guggenheim, David R",Fall,2020
BADM,211,72846,Business Analytics II,ONL,0,24,5,4,3,4,1,0,1,1,0,0,0,3.55,"Guggenheim, David R",Fall,2020
BADM,211,72865,Business Analytics II,ONL,0,14,4,5,10,2,1,1,0,0,0,0,1,3.34,"Khandelwal, Ashish",Fall,2020
BADM,275,71363,Operations Management,ONL,6,15,0,0,0,1,0,0,0,0,0,0,0,3.94,"Wang, Yixin",Fall,2020
BADM,275,71364,Operations Management,ONL,24,14,3,1,2,1,0,0,0,0,0,0,0,3.89,"Liang, Hongyan",Fall,2020
BADM,275,72838,Operations Management,ONL,36,23,4,2,0,0,0,0,0,0,0,0,0,3.96,"Liang, Hongyan",Fall,2020
BADM,275,72840,Operations Management,ONL,28,25,8,0,3,0,0,0,0,0,0,0,0,3.91,"Liang, Hongyan",Fall,2020
BADM,275,72841,Operations Management,ONL,16,16,6,3,2,0,0,0,0,0,0,0,0,3.86,"Xu, Yuqian",Fall,2020
BADM,275,72843,Operations Management,ONL,11,14,12,1,1,1,1,0,0,0,0,0,1,3.7,"Souyris, Sebastian",Fall,2020
BADM,275,72848,Operations Management,ONL,5,6,7,3,5,0,0,1,0,0,0,0,0,3.58,"Souyris, Sebastian",Fall,2020
BADM,300,62982,The Legal Environment of Bus,OLC,35,54,17,10,8,4,1,3,1,0,0,0,5,3.6,"Warnick, Emerson T",Fall,2020
BADM,300,62983,The Legal Environment of Bus,OLC,43,38,12,10,8,2,0,0,0,0,1,0,1,3.75,"Warnick, Emerson T",Fall,2020
BADM,300,62984,The Legal Environment of Bus,ONL,3,21,1,0,1,0,0,0,0,0,0,0,1,3.8,"Wright, Margaret",Fall,2020
BADM,300,62985,The Legal Environment of Bus,ONL,119,41,13,6,8,1,1,2,2,0,1,0,2,3.8,"Wright, Margaret",Fall,2020
BADM,310,29649,Mgmt and Organizational Beh,OLC,191,107,34,8,3,2,2,2,0,0,1,1,8,3.81,"White, Judith B",Fall,2020
BADM,310,58599,Mgmt and Organizational Beh,ONL,1,181,89,47,38,11,2,8,3,0,3,0,2,3.59,"Gill, Shahbaz",Fall,2020
BADM,311,31430,Leading Individuals and Teams,LCD,2,17,3,1,0,1,0,0,0,0,0,0,0,3.88,"Katz, Joshua",Fall,2020
BADM,312,31433,Designing and Managing Orgs,LCD,3,5,4,1,4,4,0,2,0,0,0,0,0,3.33,"Kraatz, Matthew S",Fall,2020
BADM,312,44050,Designing and Managing Orgs,LCD,0,9,11,10,0,1,0,0,0,0,0,0,0,3.62,"Khessina, Olga",Fall,2020
BADM,312,31435,Designing and Managing Orgs,LCD,0,23,5,2,5,1,1,0,0,0,0,0,0,3.7,"Khessina, Olga",Fall,2020
BADM,313,29659,Strategic Human Res Management,ONL,12,11,1,2,1,1,0,1,0,0,0,0,0,3.79,"Bruce, Joshua R",Fall,2020
BADM,314,68229,Leading Negotiations,ONL,13,20,8,5,2,4,0,1,2,0,0,1,1,3.52,"Ward, Sarah",Fall,2020
BADM,320,31412,Principles of Marketing,OLC,228,58,17,9,6,1,0,0,0,1,0,0,0,3.93,"Wolters, Mark E",Fall,2020
BADM,320,31415,Principles of Marketing,OLC,211,79,16,8,1,1,0,0,1,0,0,0,0,3.95,"Wolters, Mark E",Fall,2020
BADM,320,58600,Principles of Marketing,ONL,218,114,39,16,3,3,1,1,0,0,1,0,0,3.91,"Wolters, Mark E",Fall,2020
BADM,321,29650,Principles of Retailing,ONL,0,29,0,1,0,0,0,1,0,0,0,0,0,3.91,"Gill, Shahbaz",Fall,2020
BADM,322,31426,Marketing Research,ONL,1,28,3,0,6,0,0,0,0,0,0,0,0,3.82,"Kim, Myoung Hee",Fall,2020
BADM,322,31427,Marketing Research,ONL,0,34,4,0,2,0,0,0,0,0,0,0,0,3.92,"Kim, Myoung Hee",Fall,2020
BADM,322,31429,Marketing Research,ONL,0,29,3,2,3,1,0,0,0,0,1,0,0,3.75,"Kim, Myoung Hee",Fall,2020
BADM,323,31437,Marketing Communications,ONL,0,26,8,2,1,1,0,0,0,0,0,0,0,3.83,"Stein, Marianne F",Fall,2020
BADM,324,39273,Purchasing and Supply Mgmnt,ONL,35,19,0,1,0,0,0,0,0,0,0,0,1,3.92,"Cockrell, Adam L",Fall,2020
BADM,325,31439,Consumer Behavior,ONL,26,7,2,0,0,0,0,0,0,0,0,1,0,3.89,"Koo, Minkyung",Fall,2020
BADM,325,31440,Consumer Behavior,ONL,30,3,3,0,0,0,1,0,0,0,0,0,0,3.93,"Koo, Minkyung",Fall,2020
BADM,327,51983,Marketing to Business and Govt,ONL,13,11,3,1,0,0,0,2,0,0,0,0,0,3.81,"Sreekumar Arun, -",Fall,2020
BADM,329,58589,New Product Development,LCD,4,13,4,2,0,0,2,0,0,0,0,0,0,3.76,"Mehta, Ravi P",Fall,2020
BADM,335,58279,Supply Chain Management Basics,ONL,0,13,9,12,7,1,0,0,1,0,0,0,0,3.5,"Scott, Nehemiah",Fall,2020
BADM,336,50435,Modeling the Supply Chain,ONL,5,22,1,2,1,1,0,0,0,0,0,0,0,3.88,"Mehrotra, Mili",Fall,2020
BADM,340,58771,Ethical Dilemmas of Business,ONL,0,39,1,0,1,0,0,0,0,1,0,0,0,3.9,"Noonan, James R",Fall,2020
BADM,340,65067,Ethical Dilemmas of Business,ONL,0,33,2,1,1,0,0,0,0,0,0,0,0,3.94,"Noonan, James R",Fall,2020
BADM,350,51272,IT for Networked Organizations,ONL,0,3,6,9,22,11,4,5,1,0,0,0,0,2.96,"Parthasarathy, Rangarajan",Fall,2020
BADM,350,52248,IT for Networked Organizations,ONL,0,63,1,1,0,0,0,1,0,0,0,0,0,3.95,"Ghoshal, Abhijeet",Fall,2020
BADM,350,61619,IT for Networked Organizations,ONL,0,0,6,1,11,7,2,2,1,0,0,0,0,2.91,"Parthasarathy, Rangarajan",Fall,2020
BADM,350,65592,IT for Networked Organizations,ONL,30,5,0,0,0,1,0,0,0,0,0,0,0,3.96,"Sun, Ruo-Ting",Fall,2020
BADM,350,69984,IT for Networked Organizations,ONL,0,57,4,1,3,0,0,0,0,0,0,0,0,3.92,"Ghoshal, Abhijeet",Fall,2020
BADM,351,54412,Social Media Strategy,ONL,21,22,16,2,1,2,0,1,0,0,0,0,0,3.81,"Mehta, Sameer",Fall,2020
BADM,352,68118,Database Design and Management,ONL,3,54,5,1,2,0,0,0,0,0,0,0,0,3.93,"Pamuksuz, Utku",Fall,2020
BADM,353,37933,Info Sys Analysis and Design,ONL,7,18,8,2,5,0,0,1,0,0,0,1,0,3.66,"Haran, Vidya",Fall,2020
BADM,353,37935,Info Sys Analysis and Design,ONL,8,44,4,3,1,0,0,1,0,0,0,0,0,3.9,"Haran, Vidya",Fall,2020
BADM,356,70115,Data Science and Analytics,LCD,6,37,3,0,0,0,0,0,0,0,1,0,0,3.92,"Nelson, Matthew L",Fall,2020
BADM,374,37791,Management Decision Models,ONL,0,6,6,4,3,2,0,0,0,0,0,0,0,3.51,"Ye, Han",Fall,2020
BADM,374,37790,Management Decision Models,ONL,1,21,12,9,7,2,0,2,0,0,0,0,0,3.56,"Ye, Han",Fall,2020
BADM,375,29656,Operations Management,ONL,9,20,5,0,3,0,0,0,0,0,0,0,1,3.77,"Venkateswaran, Venkatasub",Fall,2020
BADM,375,51273,Operations Management,ONL,16,22,8,3,2,2,0,1,1,0,0,0,0,3.75,"Venkateswaran, Venkatasub",Fall,2020
BADM,375,56086,Operations Management,ONL,4,7,17,3,0,5,0,0,0,0,0,0,0,3.6,"Xu, Yuqian",Fall,2020
BADM,377,56087,Project Management,ONL,4,18,3,4,5,3,0,0,0,0,0,0,0,3.66,"Venkateswaran, Venkatasub",Fall,2020
BADM,378,69975,Logistics Management,ONL,0,10,5,8,8,2,3,3,1,0,0,0,0,3.22,"Scott, Nehemiah",Fall,2020
BADM,380,64456,International Business,ONL,13,15,6,3,2,0,0,1,0,0,0,0,1,3.71,"Clougherty, Joseph A",Fall,2020
BADM,395,31423,UX/Interaction Design,ONL,8,20,5,3,0,0,0,0,0,0,1,0,0,3.82,"Haran, Vidya",Fall,2020
BADM,403,67735,Corporate & Commercial Law,ONL,18,9,3,0,1,1,0,0,0,0,0,0,0,3.9,"Wright, Margaret",Fall,2020
BADM,420,50020,Advanced Marketing Management,ONL,0,20,15,7,3,0,0,0,0,0,0,0,1,3.64,"Rindfleisch, Aric P",Fall,2020
BADM,446,59860,Entrep: New Venture Creation,ONL,5,11,4,1,1,0,0,0,0,0,0,0,0,3.86,"Graebner, Melissa E",Fall,2020
BADM,449,37793,Business Policy and Strategy,ONL,1,33,4,2,0,0,0,0,0,0,0,0,0,3.93,"Ao, Jiayue",Fall,2020
BADM,449,37796,Business Policy and Strategy,ONL,2,10,5,12,5,2,2,1,0,0,0,0,0,3.42,"Kim, June-Young",Fall,2020
BADM,449,37797,Business Policy and Strategy,ONL,0,36,0,1,0,0,0,0,0,0,0,0,0,3.98,"Chattopadhyay, Shinjinee",Fall,2020
BADM,449,37800,Business Policy and Strategy,ONL,0,26,10,4,0,0,0,0,0,0,0,0,0,3.85,"Chattopadhyay, Shinjinee",Fall,2020
BADM,449,37884,Business Policy and Strategy,ONL,0,22,5,2,3,5,0,0,0,0,0,0,0,3.66,"Mahoney, Joseph T",Fall,2020
BADM,449,37885,Business Policy and Strategy,ONL,0,28,6,5,1,1,0,0,0,0,0,0,0,3.81,"Chattopadhyay, Shinjinee",Fall,2020
BADM,449,37887,Business Policy and Strategy,ONL,0,22,8,2,2,1,0,2,0,0,0,0,0,3.69,"Mahoney, Joseph T",Fall,2020
BADM,449,37888,Business Policy and Strategy,ONL,1,11,16,2,3,1,1,2,0,0,1,0,0,3.48,"Kim, June-Young",Fall,2020
BADM,449,37889,Business Policy and Strategy,ONL,1,14,4,7,8,2,2,0,0,0,0,0,0,3.47,"Kim, June-Young",Fall,2020
BADM,449,37890,Business Policy and Strategy,ONL,4,33,1,2,0,0,0,0,0,0,0,0,0,3.96,"Schijven, Mario P",Fall,2020
BADM,453,40400,Business Intelligence,LCD,11,11,4,0,0,0,0,0,0,0,1,0,0,3.84,"Ivanov, Anton",Fall,2020
BADM,460,37802,Business Process Modeling,ONL,5,49,6,1,3,0,0,0,0,0,0,0,0,3.91,"Wang, Yixin",Fall,2020
BADM,508,57913,Leadership and Teams,LCD,0,25,8,3,7,0,0,0,0,0,0,0,0,3.73,"Kraatz, Matthew S",Fall,2020
BADM,508,71740,Leadership and Teams,ONL,291,415,122,76,40,16,6,4,3,0,1,1,17,3.75,"Loyd, Denise L",Fall,2020
BADM,508,71741,Leadership and Teams,ONL,15,24,4,11,1,0,0,0,0,0,0,0,1,3.76,"Loyd, Denise L",Fall,2020
BADM,509,71742,Managing Organizations,ONL,208,710,239,104,73,27,15,5,4,0,4,1,20,3.72,"Bednar, Michael K",Fall,2020
BADM,509,71743,Managing Organizations,ONL,7,30,18,3,5,0,0,0,1,0,0,0,0,3.76,"Bednar, Michael K",Fall,2020
BADM,513,69936,Communication Strategy in Bus,LCD,0,43,0,1,2,0,0,0,0,0,0,0,0,3.94,"Warnick, Emerson T",Fall,2020
BADM,514,57918,Managing Innovation,LCD,1,7,15,2,3,0,1,0,0,0,0,0,0,3.62,"Love, E G",Fall,2020
BADM,520,57919,Marketing Management,LCD,8,27,5,3,3,1,0,0,0,0,0,0,0,3.83,"Noel, Hayden N",Fall,2020
BADM,520,70299,Marketing Management,ONL,40,363,148,55,24,6,2,2,2,0,0,0,4,3.77,"Noel, Hayden N",Fall,2020
BADM,520,49046,Marketing Management,LCD,9,30,2,3,0,1,0,0,0,0,0,0,0,3.91,"Noel, Hayden N",Fall,2020
BADM,520,70300,Marketing Management,ONL,0,8,2,5,6,1,0,0,0,0,1,0,1,3.24,"Noel, Hayden N",Fall,2020
BADM,525,57920,New Product Development,ONL,1,15,8,0,0,1,0,1,0,0,0,0,0,3.77,"Mehta, Ravi P",Fall,2020
BADM,554,68315,Enterprise Database Management,ONL,0,21,12,18,6,1,2,0,0,0,0,0,0,3.56,"Sachdev, Vishal",Fall,2020
BADM,567,57921,Process Management,ONL,45,4,0,1,0,0,0,0,0,0,0,0,0,3.99,"Cockrell, Adam L",Fall,2020
BADM,567,65705,Process Management,ONL,29,470,18,76,161,104,0,15,4,0,1,0,10,3.51,"Palekar, Udatta S",Fall,2020
BADM,567,62148,Process Management,ONL,0,41,3,1,1,3,0,0,0,0,0,0,0,3.86,"Xu, Yuqian",Fall,2020
BADM,567,65704,Process Management,ONL,0,17,1,2,10,9,0,1,0,0,0,0,3,3.12,"Palekar, Udatta S",Fall,2020
BADM,572,51774,Stat for Mgt Decision Making,LCD,4,14,4,2,0,0,0,0,0,0,0,0,0,3.89,"Anand, Gopesh J",Fall,2020
BADM,572,71744,Stat for Mgt Decision Making,ONL,69,426,117,66,121,17,14,7,2,0,3,0,9,3.63,"Taghaboni-Dutta, Fataneh",Fall,2020
BADM,572,71745,Stat for Mgt Decision Making,ONL,7,124,41,18,42,7,7,1,0,0,1,0,7,3.52,"Taghaboni-Dutta, Fataneh",Fall,2020
BADM,582,29718,Multinational Management,ONL,8,22,4,2,0,0,0,0,0,0,0,0,0,3.93,"Yao, Kun",Fall,2020
BADM,590,46668,Frontiers in Managment,LCD,0,43,0,0,3,0,0,0,0,0,0,0,0,3.93,"Keating, Kari H",Fall,2020
BADM,590,43336,Negotiations,LCD,0,5,9,19,1,0,3,0,0,0,0,0,0,3.41,"Loewenstein, Jeffrey",Fall,2020
BCOG,100,71422,Intro to Brain & Cognitive Sci,OLC,0,14,5,6,2,0,2,0,1,0,0,0,0,3.56,"Willits, Jon A",Fall,2020
BCS,115,62966,South Slavic Cultures,OLC,14,16,7,2,3,3,0,0,0,0,1,0,2,3.55,"Wright, Peter Q",Fall,2020
BIOE,100,70346,Undergraduate Open Seminar,ONL,83,2,0,0,1,1,0,0,0,0,0,0,0,3.97,"Golecki, Holly M",Fall,2020
BIOE,201,48270,Conservation Principles Bioeng,ONL,6,52,25,3,6,1,2,0,0,0,0,0,0,3.78,"Amos, Jennifer",Fall,2020
BIOE,202,49686,Cell & Tissue Engineering Lab,ONL,5,6,8,5,3,0,1,0,0,0,0,0,0,3.62,"Jensen, Karin J",Fall,2020
BIOE,206,58750,Cellular Bioengineering,ONL,16,48,0,10,11,0,6,5,0,1,0,0,0,3.58,"Sirk, Shannon",Fall,2020
BIOE,302,66323,Modeling Human Physiology,ONL,1,60,0,1,12,0,0,0,0,0,2,0,1,3.71,"Sutton, Brad",Fall,2020
BIOE,414,40017,Biomedical Instrumentation,ONL,18,17,8,5,2,1,0,0,0,0,0,0,0,3.82,"Reck, Rebecca M",Fall,2020
BIOE,415,43870,Biomedical Instrumentation Lab,ONL,9,7,2,3,1,1,0,0,0,0,0,0,0,3.78,"Reck, Rebecca M",Fall,2020
BIOE,435,58426,Senior Design I,OLC,17,1,0,9,0,0,0,0,0,0,0,0,0,3.78,"Golecki, Holly M",Fall,2020
BIOE,476,61460,Tissue Engineering,ONL,23,50,13,3,2,3,0,0,1,0,0,0,1,3.81,"Underhill, Gregory H",Fall,2020
BIOE,573,64758,Managing Business Operations,ONL,4,7,4,3,3,0,0,0,0,0,1,0,0,3.58,"Anand, Gopesh J",Fall,2020
