CRN,Semester,Year,A_plus,A_stan,A_minus,B_plus,B_stan,B_minus,C_plus,C_stan,C_minus,D_plus,D_stan,D_minus,F_stan,CourseNum,DepartmentCode,CourseName,Instructor,Sched_Type,Avg_Grade
67770,Fall ,2020,9,3,4,2,1,1,1,0,0,2,0,1,0,110,REL,World Religions,"Folkenroth, Emma",OD,3.36
67771,Fall ,2020,14,4,2,2,0,1,1,0,1,1,0,1,0,110,REL,World Religions,"Lehman, David B",OD,3.51
68210,Fall ,2020,6,7,4,7,1,0,2,4,0,0,0,0,5,120,REL,A History of Judaism,"Weiss, Dov Y",ONL,2.93
72950,Fall ,2020,0,17,9,3,4,1,0,0,0,0,1,0,3,134,REL,"Religion, Race, and Resistance","McKinnis, Leonard C",ONL,3.33
37328,Fall ,2020,0,9,6,4,1,0,0,1,1,0,1,0,1,233,RHET,Adv Rhetoric & Composition,"Odom, Michael J",ONL,3.29
37326,Fall ,2020,3,10,2,1,1,0,0,0,0,0,0,0,4,233,RHET,Adv Rhetoric & Composition,"O'Toole, Kathryn E",ONL,3.13
63973,Fall ,2020,8,12,0,0,0,0,0,1,0,0,0,0,0,233,RHET,Adv Rhetoric & Composition,"Ware, Ryan M",ONL,3.9
37329,Fall ,2020,5,14,1,0,1,0,0,1,0,0,0,0,0,233,RHET,Adv Rhetoric & Composition,"Fadely, Jonathan P",ONL,3.85
42914,Fall ,2020,33,48,46,14,7,7,4,3,8,2,2,2,6,100,RST,RST in Modern Society,"Shinew, Kimberly J",ONL,3.37
42916,Fall ,2020,26,17,12,10,9,5,4,2,0,0,0,0,2,101,RST,Orientation to RST,"Pyrz, Patty S",ONL,3.48
74581,Fall ,2020,0,12,5,3,0,0,0,3,0,0,0,0,0,130,RST,Foundations of Sport Mgt,"Raycraft, Michael",LCD,3.58
42919,Fall ,2020,0,12,12,3,5,1,0,2,1,0,3,0,3,130,RST,Foundations of Sport Mgt,"Raycraft, Michael",ONL,3.06
71898,Fall ,2020,3,1,8,2,3,2,1,1,0,1,0,0,1,150,RST,Foundations of Tourism,"Milazzo, Liselle A",ONL,3.13
63854,Fall ,2020,6,58,7,5,3,1,1,3,0,0,2,0,2,199,RST,Sport and the BIG 10,"Sherman, Edward J",ONL,3.64
68431,Fall ,2020,0,17,5,3,3,1,0,3,1,0,1,0,3,199,RST,Sport and the BIG 10,"Sherman, Edward J",ONL,3.15
71902,Fall ,2020,14,16,9,5,5,3,0,0,0,0,0,3,2,199,RST,Technology in RST,"Morris, Lynn B",ONL,3.42
42922,Fall ,2020,0,27,0,0,5,0,0,2,0,0,2,0,2,200,RST,Leadership in RST,"Hardin, Donald R",ONL,3.39
74625,Fall ,2020,0,30,0,0,6,0,0,2,0,0,0,0,4,200,RST,Leadership in RST,"Hardin, Donald R",ONL,3.38
71389,Fall ,2020,10,27,27,17,15,6,8,2,2,0,0,0,2,210,RST,Management in RST,"Liechty, Toni",ONL,3.37
42924,Fall ,2020,32,60,19,25,46,12,6,17,4,3,4,1,6,230,RST,Diversity in RST,"Stodolska, Monika",ONL,3.21
63130,Fall ,2020,0,395,0,0,36,0,0,12,0,0,2,0,7,242,RST,Nature and American Culture,"Farr, Jeffrey R",ONL,3.79
63131,Fall ,2020,0,537,0,0,59,0,0,29,0,0,5,0,31,242,RST,Nature and American Culture,"Farr, Jeffrey R",ONL,3.61
42926,Fall ,2020,0,20,0,0,8,0,0,1,0,0,1,0,1,255,RST,Ethical Issues in RST,"Hardin, Donald R",ONL,3.45
42927,Fall ,2020,0,19,0,0,12,0,0,4,0,0,1,0,2,255,RST,Ethical Issues in RST,"Hardin, Donald R",ONL,3.18
71565,Fall ,2020,11,10,7,8,4,3,2,4,1,1,2,1,4,260,RST,Disability in RST,"Wachter, Cynthia J",ONL,3.01
42929,Fall ,2020,12,16,7,3,3,2,1,1,1,2,0,0,2,316,RST,Human Development and RST,"Wachter, Cynthia J",ONL,3.41
67839,Fall ,2020,18,24,11,2,1,4,1,2,1,0,1,0,2,325,RST,Marketing in RST,"Zou, Suiwen",ONL,3.55
43054,Fall ,2020,26,15,1,1,0,2,1,1,0,0,0,0,1,340,RST,Facility Management in RST,"Deterding, Robyn M",ONL,3.76
50624,Fall ,2020,0,5,2,4,4,3,2,1,0,0,0,0,0,354,RST,Legal Aspects of Sport,"Emkes, Kyle J",LCD,3.21
73342,Fall ,2020,0,34,0,0,6,0,0,1,0,0,0,0,0,360,RST,Communication in RST,"Brooks, Caitlin M",ONL,3.8
43055,Fall ,2020,4,20,0,13,13,0,8,3,0,0,0,0,0,370,RST,Research Methods & Analysis,"An, Jaesung",ONL,3.33
43056,Fall ,2020,0,7,9,7,6,4,4,2,2,1,0,1,0,410,RST,Strategic Thinking in RST,"Sato, Mikihiro",ONL,3.06
43058,Fall ,2020,0,22,6,1,6,6,1,2,1,0,0,2,0,429,RST,Contemporary Issues in RST,"Stewart, William P",ONL,3.33
71390,Fall ,2020,25,19,10,3,2,2,1,0,0,0,0,0,0,430,RST,Sport & Development,"Choi, Wonjun",ONL,3.81
71391,Fall ,2020,11,24,4,2,1,1,0,1,1,0,0,0,0,460,RST,Event Management in RST,"Deterding, Robyn M",ONL,3.79
71663,Fall ,2020,0,15,6,0,3,1,0,1,0,0,0,0,0,465,RST,Event Implementation in RST,"Raycraft, Michael",LCD,3.68
74659,Fall ,2020,0,5,5,2,2,4,0,1,0,0,2,0,1,465,RST,Event Implementation in RST,"Raycraft, Michael",ONL,2.99
43062,Fall ,2020,0,41,0,0,2,0,1,1,0,0,0,0,0,480,RST,Orientation to Internship,"Daniels, Terri A",ONL,3.87
56817,Fall ,2020,20,10,1,1,4,0,0,3,0,1,0,0,2,501,RST,Concepts & Applications in RST,"Morris, Lynn B",ONL,3.48
56821,Fall ,2020,0,12,3,1,2,3,3,1,0,0,0,0,2,512,RST,Managing RST Organizations,"Wachter, Cynthia J",ONL,3.16
56825,Fall ,2020,0,16,2,1,1,2,0,0,2,1,0,0,2,520,RST,Critical Issues Sport Mgt,"Raycraft, Michael",ONL,3.25
49171,Fall ,2020,8,19,4,0,0,0,0,0,0,0,0,0,1,322,RUSS,Dostoevsky,"Murav, Harriet L",OD,3.83
69533,Fall ,2020,0,60,2,0,0,0,1,0,0,0,0,0,0,500,SBC,SBC Essentials,"Meron, Shachar",ONL,3.96
69545,Fall ,2020,31,13,12,5,4,1,0,0,0,0,0,0,0,501,SBC,Strat Branding: Global Persp,"Torelli, Carlos J",ONL,3.81
69371,Fall ,2020,45,18,1,1,2,0,0,0,0,0,0,0,0,502,SBC,Essentials of Business Mgmt,"Raquel, Steve A",ONL,3.96
69954,Fall ,2020,18,5,4,3,5,3,0,1,0,0,0,0,0,511,SBC,Strat. Analytics & Data Visual,"Sachdev, Vishal",ONL,3.63
69955,Fall ,2020,12,16,11,0,0,0,0,0,1,0,0,0,0,512,SBC,Professional SBC Capstone Proj,"White, Tiffany B",ONL,3.85
63053,Fall ,2020,1,14,7,5,1,2,2,0,1,0,0,0,0,251,SCAN,Viking Mythology,"LaBare, Gabrielle K",OD,3.55
63058,Fall ,2020,4,19,3,2,2,0,0,0,1,0,0,0,0,251,SCAN,Viking Mythology,"Jin, Pu",OD,3.79
71774,Fall ,2020,2,21,7,0,1,1,0,0,0,0,0,0,1,251,SCAN,Viking Mythology,"Jin, Pu",OD,3.74
71776,Fall ,2020,1,15,7,5,1,2,0,1,0,0,0,0,0,251,SCAN,Viking Mythology,"LaBare, Gabrielle K",OD,3.65
71777,Fall ,2020,1,21,4,1,1,0,1,0,1,0,0,0,0,251,SCAN,Viking Mythology,"Jin, Pu",OD,3.77
70932,Fall ,2020,53,17,11,2,4,6,0,1,0,0,0,0,2,100,SE,Introduction to ISE,"Krishnan, Girish",OLC,3.72
68161,Fall ,2020,0,82,0,0,30,0,0,14,0,0,10,0,8,261,SE,Business Side of Engineering,"Wildblood, Harry S",ONL,3.27
68166,Fall ,2020,16,28,19,6,5,2,0,0,0,0,0,0,1,310,SE,Dsgn of Structures & Mechanism,"Krishnan, Girish",ONL,3.71
68167,Fall ,2020,6,33,18,10,11,5,3,3,2,0,3,0,1,320,SE,Control Systems,"Etesami, Seyed Rasoul",LCD,3.38
68178,Fall ,2020,0,23,15,18,5,4,1,1,0,0,1,0,0,400,SE,Engineering Law,"Barich, Joseph M",ONL,3.5
68205,Fall ,2020,0,15,8,12,8,6,1,2,0,0,0,0,1,450,SE,Decision Analysis I,"Wang, Pingfeng",ONL,3.33
68436,Fall ,2020,3,38,8,1,0,0,0,0,0,0,0,0,0,494,SE,Senior Engineering Project I,"Wildblood, Harry S",ONL,3.93
68434,Fall ,2020,1,41,3,4,0,0,0,1,0,0,0,0,0,495,SE,Senior Engineering Project II,"Wildblood, Harry S",LAB,3.89
33102,Fall ,2020,0,23,0,0,1,0,0,1,0,0,0,0,1,120,SHS,"Child, Comm, & Lang Ability","Wachtel, Jayne M",ONL,3.73
41788,Fall ,2020,0,24,0,0,3,0,0,1,0,0,0,0,0,120,SHS,"Child, Comm, & Lang Ability","Wachtel, Jayne M",ONL,3.82
50607,Fall ,2020,0,24,0,0,3,0,0,0,0,0,0,0,0,120,SHS,"Child, Comm, & Lang Ability","Wachtel, Jayne M",ONL,3.89
54981,Fall ,2020,0,18,0,0,5,0,0,1,0,0,0,0,1,120,SHS,"Child, Comm, & Lang Ability","Wachtel, Jayne M",ONL,3.56
59118,Fall ,2020,0,26,0,0,2,0,0,0,0,0,1,0,0,120,SHS,"Child, Comm, & Lang Ability","Wachtel, Jayne M",ONL,3.83
60788,Fall ,2020,0,21,0,0,3,0,0,1,0,0,1,0,0,120,SHS,"Child, Comm, & Lang Ability","Wachtel, Jayne M",ONL,3.69
57009,Fall ,2020,0,27,0,0,13,0,0,4,0,0,2,0,3,120,SHS,"Child, Comm, & Lang Ability","Wachtel, Jayne M",ONL,3.2
57057,Fall ,2020,0,50,0,0,5,0,0,2,0,0,3,0,2,120,SHS,"Child, Comm, & Lang Ability","Wachtel, Jayne M",ONL,3.58
57058,Fall ,2020,0,37,0,0,11,0,0,5,0,0,2,0,6,120,SHS,"Child, Comm, & Lang Ability","Wachtel, Jayne M",ONL,3.16
52486,Fall ,2020,9,10,0,0,0,1,0,2,0,0,0,0,1,121,SHS,American Sign Language I,"Colon, Carlos",ONL,3.59
48928,Fall ,2020,12,6,1,1,2,1,0,0,0,0,0,0,0,121,SHS,American Sign Language I,"Colon, Carlos",ONL,3.81
52487,Fall ,2020,2,10,1,2,4,0,0,0,0,1,1,0,0,121,SHS,American Sign Language I,"Colon, Carlos",ONL,3.46
30939,Fall ,2020,39,26,35,14,5,4,3,3,3,0,0,0,2,170,SHS,Intro Hum Comm Sys & Disorders,"Fogerty, Daniel",ONL,3.57
56190,Fall ,2020,8,6,3,1,1,3,0,1,1,0,0,0,0,221,SHS,American Sign Language II,"Colon, Carlos",ONL,3.54
56191,Fall ,2020,3,7,5,1,1,1,0,0,1,0,1,1,0,221,SHS,American Sign Language II,"Colon, Carlos",ONL,3.37
60292,Fall ,2020,7,7,3,1,0,1,1,1,1,0,0,0,0,221,SHS,American Sign Language II,"Dramin Weiss, Susan M",ONL,3.59
63233,Fall ,2020,80,94,14,6,12,2,1,0,0,1,0,0,0,222,SHS,Lang&Culture Deaf Communities,"Davies Brenier, Laura",ONL,3.87
63234,Fall ,2020,73,96,18,4,3,1,5,2,1,0,0,0,1,222,SHS,Lang&Culture Deaf Communities,"Davies Brenier, Laura",ONL,3.84
65119,Fall ,2020,16,32,26,9,0,3,1,0,0,0,0,0,1,280,SHS,Communication Neuroscience,"Soleimanifar, Simin",ONL,3.72
38672,Fall ,2020,29,37,20,7,9,4,4,2,2,2,0,1,0,320,SHS,Development of Spoken Language,"Channell, Marie M",ONL,3.58
62958,Fall ,2020,9,3,2,2,4,1,0,0,0,0,0,1,0,321,SHS,American Sign Language III,"Dramin Weiss, Susan M",ONL,3.52
72011,Fall ,2020,6,41,6,2,2,0,0,1,0,0,0,0,0,333,SHS,Child Neurodev Disorders,"Mattie, Laura J",OLC,3.87
54164,Fall ,2020,4,9,9,3,0,0,0,0,0,0,0,0,0,431,SHS,Lang Disorders Preschool Child,"Krok, Windi",ONL,3.8
32931,Fall ,2020,37,40,0,1,3,1,1,1,0,0,0,0,0,450,SHS,Intro Audiol & Hear Disorders,"Mertes, Ian B",ONL,3.9
30944,Fall ,2020,32,23,3,0,4,0,0,0,0,0,0,0,0,451,SHS,Aural Rehab Children to Adults,"Thomas, Jean",ONL,3.92
30953,Fall ,2020,0,20,5,1,2,0,0,0,0,0,0,0,0,470,SHS,Neural Bases Spch Lang,"Fogerty, Daniel",ONL,3.85
62970,Fall ,2020,3,15,5,0,1,0,0,0,0,0,0,0,0,511,SHS,Asst & Mgmt of Voice Disorders,"Ishikawa, Keiko",ONL,3.89
60014,Fall ,2020,11,15,1,2,1,0,0,0,0,0,0,0,0,534,SHS,Aphasia and Related Disorders,"Franz, Abby L",ONL,3.91
30945,Fall ,2020,0,27,5,2,0,0,0,0,0,0,0,0,0,570,SHS,Quant Reasoning Spch Hear Sci,"Flaherty, Mary M",ONL,3.91
35647,Fall ,2020,0,16,2,1,1,1,0,0,0,0,0,0,0,117,SLAV,Russ & E Euro Science Fiction,"Tempest, Richard V",OLC,3.83
45307,Fall ,2020,4,9,6,0,5,0,2,1,0,0,0,1,2,100,SOC,Introduction to Sociology,"Frumer, Dan",OD,3.21
33399,Fall ,2020,7,10,5,1,2,0,1,0,0,1,0,1,1,100,SOC,Introduction to Sociology,"Alexander, Alishia",OD,3.45
34906,Fall ,2020,1,5,7,7,5,1,2,0,2,0,0,0,2,100,SOC,Introduction to Sociology,"Frumer, Dan",OD,3.08
35159,Fall ,2020,5,8,6,5,3,1,1,1,1,0,0,0,1,100,SOC,Introduction to Sociology,"Frumer, Dan",OD,3.39
35154,Fall ,2020,9,7,2,3,4,2,1,2,0,0,0,1,0,100,SOC,Introduction to Sociology,"Gifford, Heather M",OD,3.41
35199,Fall ,2020,8,8,4,3,0,1,2,0,1,0,1,0,0,100,SOC,Introduction to Sociology,"Gifford, Heather M",OD,3.52
35240,Fall ,2020,3,12,4,4,2,2,0,1,0,0,0,0,3,100,SOC,Introduction to Sociology,"Gifford, Heather M",OD,3.27
35241,Fall ,2020,9,9,6,2,0,1,0,2,0,1,0,0,1,100,SOC,Introduction to Sociology,"Moon, Chase E",OD,3.51
35243,Fall ,2020,3,11,8,5,0,1,1,1,0,0,0,0,2,100,SOC,Introduction to Sociology,"Moon, Chase E",OD,3.41
35244,Fall ,2020,2,5,3,6,5,1,0,0,1,0,0,0,1,100,SOC,Introduction to Sociology,"Puckett, Christopher A",OD,3.26
41530,Fall ,2020,6,10,4,0,4,3,2,1,0,0,0,0,0,100,SOC,Introduction to Sociology,"Moon, Chase E",OD,3.51
45304,Fall ,2020,3,8,4,4,5,1,0,0,1,0,0,0,3,100,SOC,Introduction to Sociology,"Puckett, Christopher A",OD,3.15
45306,Fall ,2020,4,6,8,3,2,2,0,0,2,2,0,0,0,100,SOC,Introduction to Sociology,"Puckett, Christopher A",OD,3.33
72784,Fall ,2020,0,17,13,9,6,0,1,2,0,0,0,0,0,100,SOC,Introduction to Sociology,"O'Neill, Brian F",OLC,3.54
41814,Fall ,2020,0,79,5,0,6,0,1,0,0,0,1,0,0,100,SOC,Introduction to Sociology,"Steward, Daniel J",ONL,3.87
66295,Fall ,2020,0,38,13,3,6,3,0,4,1,0,0,0,1,101,SOC,Sociology of Gender,"Lee, Meggan J",ONL,3.56
40052,Fall ,2020,0,27,10,4,6,4,0,2,0,1,2,1,1,160,SOC,Global Ineq and Social Change,"Khalil, Hebatallah M",OLC,3.36
70117,Fall ,2020,0,30,20,8,6,3,1,3,1,0,0,0,2,161,SOC,Introduction to Poverty,"Dill, Brian",OLC,3.46
56313,Fall ,2020,6,8,10,7,5,3,2,4,0,2,2,0,2,162,SOC,Intro to Intl Health Policy,"Clarke, Caitlin L",OLC,3.07
67451,Fall ,2020,11,19,0,7,3,0,1,0,1,0,0,1,2,163,SOC,Social Problems,"Redstone, Ilana",OLC,3.49
31132,Fall ,2020,4,8,7,8,11,6,4,3,7,4,3,3,3,200,SOC,Intro to Sociological Theory,"Soener, Matthew C",OLC,2.63
48829,Fall ,2020,0,5,4,3,9,3,2,3,4,1,2,0,0,225,SOC,Race and Ethnicity,"May, Reuben A",OLC,2.79
56314,Fall ,2020,15,17,5,0,0,0,0,0,0,0,1,0,1,226,SOC,Political Sociology,"Teimourigerdeh, Amirhosse",OLC,3.78
31134,Fall ,2020,25,21,10,3,1,1,1,2,1,0,0,0,2,275,SOC,Criminology,"Atiles Osoria, Jose",OLC,3.65
68200,Fall ,2020,0,9,8,9,8,0,2,0,0,0,0,0,0,275,SOC,Criminology,"Ladegaard, Isak S",ONL,3.44
65856,Fall ,2020,1,25,0,7,5,0,1,0,0,0,1,0,4,275,SOC,Criminology,"Singh, Ajay",ONL,3.31
35017,Fall ,2020,2,8,0,2,1,3,1,1,0,1,1,0,1,280,SOC,Intro to Social Statistics,"Redstone, Ilana",OLB,3.06
35010,Fall ,2020,3,3,1,0,3,1,2,0,3,1,1,0,3,280,SOC,Intro to Social Statistics,"Redstone, Ilana",OLB,2.44
70267,Fall ,2020,44,15,9,2,4,0,0,1,0,0,0,0,1,310,SOC,Sociology of Deviance,"Atiles Osoria, Jose",OLC,3.81
56318,Fall ,2020,4,12,9,11,6,3,2,1,1,0,0,0,2,350,SOC,Technology and Society,"Ladegaard, Isak S",OLC,3.29
70536,Fall ,2020,0,48,6,2,2,1,1,2,0,0,0,0,0,378,SOC,Sociology of Law,"Steward, Daniel J",OLC,3.8
32738,Fall ,2020,0,10,4,4,2,3,2,3,0,0,0,0,0,380,SOC,Social Research Methods,"Steward, Daniel J",OLB,3.31
32740,Fall ,2020,0,13,2,2,2,4,6,2,1,0,0,0,0,380,SOC,Social Research Methods,"Steward, Daniel J",OLB,3.2
72649,Fall ,2020,26,18,5,0,0,0,0,0,0,0,0,0,1,479,SOC,Law and Society,"Atiles Osoria, Jose",OLC,3.89
67886,Fall ,2020,5,19,4,2,3,1,1,1,0,0,0,0,2,101,SOCW,SOCW Orientation Seminar,"Wilson Smith, Carol J",ONL,3.51
66352,Fall ,2020,0,17,3,2,0,0,0,0,1,0,0,0,2,101,SOCW,SOCW Orientation Seminar,"Wilson Smith, Carol J",OLC,3.49
67887,Fall ,2020,0,26,0,0,8,0,0,3,0,0,3,0,3,200,SOCW,Introduction to Social Work,"Hensold, Katherine A",ONL,3.19
32750,Fall ,2020,0,8,3,2,5,1,0,0,0,1,2,0,0,200,SOCW,Introduction to Social Work,"Earls Larrison, Tara",ONL,3.21
32753,Fall ,2020,4,9,6,7,7,3,0,1,0,0,0,0,0,200,SOCW,Introduction to Social Work,"Earls Larrison, Tara",ONL,3.47
64419,Fall ,2020,6,6,7,1,1,4,1,0,0,0,0,0,2,240,SOCW,Death & Dying,"Andrade, Flavia C",ONL,3.32
71619,Fall ,2020,4,5,4,4,1,2,2,0,2,0,1,1,0,240,SOCW,Death & Dying,"Campbell, Jeanna M",ONL,3.15
73423,Fall ,2020,1,18,0,1,0,0,0,1,0,0,0,0,0,245,SOCW,Nonprofit Sector and Society,"Lough, Benjamin J",ONL,3.87
60015,Fall ,2020,3,26,12,8,7,2,0,0,1,0,0,0,1,300,SOCW,Diversity: Identities & Issues,"Cantoni, Nicole P",ONL,3.58
63068,Fall ,2020,17,27,5,4,0,1,0,1,0,0,1,0,2,300,SOCW,Diversity: Identities & Issues,"Carter-Black, Janet D",ONL,3.68
65049,Fall ,2020,0,3,12,3,5,2,0,1,0,0,1,0,0,321,SOCW,Social Entre & Social Change,"Kirk, Genevieve L",ONL,3.31
70729,Fall ,2020,9,11,6,0,3,0,0,1,0,0,0,0,0,360,SOCW,Social Work and the Military,"Crowell, Dennis J",ONL,3.77
73328,Fall ,2020,10,7,6,1,0,3,0,1,0,0,0,1,0,360,SOCW,Social Work and the Military,"Crowell, Dennis J",ONL,3.59
58288,Fall ,2020,4,13,2,0,3,1,0,0,0,0,0,0,0,410,SOCW,Social Welfare Pol and Svcs,"Wegmann, Kate M",ONL,3.78
61475,Fall ,2020,0,26,0,0,2,0,0,0,0,0,0,0,0,410,SOCW,Social Welfare Pol and Svcs,"Schneider, William J",ONL,3.93
31122,Fall ,2020,7,16,4,1,0,1,1,0,0,0,0,0,0,420,SOCW,Subst Use in Social Context,"Bennett, Kyle M",ONL,3.83
72560,Fall ,2020,5,16,5,1,1,0,0,0,0,0,0,0,0,427,SOCW,Social Work Research Methods,"Shepke, Frank T",ONL,3.88
72561,Fall ,2020,3,19,5,0,0,1,0,0,0,0,0,0,0,427,SOCW,Social Work Research Methods,"Shepke, Frank T",ONL,3.89
72562,Fall ,2020,0,23,5,1,1,0,0,0,0,0,0,0,0,427,SOCW,Social Work Research Methods,"Shepke, Frank T",ONL,3.89
32756,Fall ,2020,8,7,3,0,3,0,0,0,1,0,1,0,0,427,SOCW,Social Work Research Methods,"Li, Hong",ONL,3.59
72255,Fall ,2020,7,11,8,1,0,0,0,0,0,0,0,0,0,427,SOCW,Social Work Research Methods,"Shin, Oe J",ONL,3.88
56806,Fall ,2020,15,6,3,0,2,1,0,0,0,0,0,0,0,451,SOCW,HBSE I: Human Development,"Cintron, Valerie",ONL,3.84
32764,Fall ,2020,15,5,1,2,0,2,0,0,0,1,0,0,0,451,SOCW,HBSE I: Human Development,"Cintron, Valerie",ONL,3.73
44163,Fall ,2020,12,11,3,0,1,1,0,0,0,0,0,0,2,451,SOCW,HBSE I: Human Development,"Kingery, Linda S",ONL,3.63
68317,Fall ,2020,17,8,1,0,2,1,0,0,0,0,0,0,0,455,SOCW,Social Work with Women,"Kingery, Linda S",ONL,3.87
32804,Fall ,2020,21,2,0,0,1,0,0,0,0,0,0,0,0,532,SOCW,Field Practicum and Seminar II,"Houston, Elisabeth A",ONL,3.96
32663,Fall ,2020,0,19,2,0,1,0,0,0,0,0,0,0,1,541,SOCW,Clinical Research Seminar,"Bennett, Kyle M",ONL,3.75
60611,Fall ,2020,13,7,1,2,2,0,0,0,0,0,0,0,0,542,SOCW,Program Evaluation,"Sinha, Gaurav R",ONL,3.85
71621,Fall ,2020,5,15,2,2,0,0,0,0,0,0,0,0,0,542,SOCW,Program Evaluation,"Rhodes, Emily",ONL,3.92
32805,Fall ,2020,7,4,2,2,3,4,0,0,0,0,0,0,0,552,SOCW,HBSE II: Mental Disorders,"Shea, Timothy M",ONL,3.53
32806,Fall ,2020,3,12,3,0,2,1,0,1,0,0,0,0,1,552,SOCW,HBSE II: Mental Disorders,"Wade, Ryan",ONL,3.55
62223,Fall ,2020,14,7,3,0,3,0,0,0,0,0,0,0,0,552,SOCW,HBSE II: Mental Disorders,"Shea, Timothy M",ONL,3.85
70831,Fall ,2020,21,2,4,1,0,0,1,2,0,0,0,0,0,561,SOCW,Applied Int Care Seminar,"Dunlap Johnson, Kenna E",ONL,3.75
54738,Fall ,2020,0,18,7,1,0,1,0,0,0,0,0,0,0,589,SOCW,Social Work and the Law,"Beidelschies, Jon E",ONL,3.84
66761,Fall ,2020,0,17,3,0,0,3,1,0,0,0,0,0,1,589,SOCW,Social Work and the Law,"Beidelschies, Jon E",ONL,3.57
71622,Fall ,2020,0,13,7,1,3,2,1,0,0,0,0,0,0,589,SOCW,Social Work and the Law,"Beidelschies, Jon E",ONL,3.62
32660,Fall ,2020,0,14,6,0,1,0,0,0,0,0,0,0,0,589,SOCW,Social Work and the Law,"Kopels, Sandra L",ONL,3.86
72909,Fall ,2020,29,10,4,2,5,2,1,1,4,0,1,0,1,248,SPAN,LatinAmerican Diaspora Film,"Ledesma, Eduardo",ONL,3.49
53109,Fall ,2020,14,2,3,2,0,0,0,0,0,0,0,0,0,252,SPAN,Intro to Hispanic Linguistics,"Jegerski, Jill",ONL,3.89
69365,Fall ,2020,11,5,3,1,0,1,0,0,0,0,0,0,0,308,SPAN,Spanish in the United States,"Henshaw, Florencia G",ONL,3.86
64430,Fall ,2020,16,5,0,3,0,0,0,0,0,0,0,0,0,308,SPAN,Spanish in the United States,"Delgado, Rodrigo",ONL,3.92
75434,Fall ,2020,9,11,1,1,0,0,0,0,0,0,0,0,0,320,SPAN,Spanish Cultural Studies II,"Martinez-Quirog, Pilar",ONL,3.95
55573,Fall ,2020,7,6,6,2,1,0,0,0,0,0,0,0,0,326,SPAN,21st C Latin Amer Cinema,"Ledesma, Eduardo",ONL,3.8
32672,Fall ,2020,2,298,3,3,23,0,0,5,0,0,1,0,2,117,SPED,The Culture of Disability,"Bentz, Johnell L",ONL,3.86
51681,Fall ,2020,0,276,0,0,38,0,0,9,0,0,1,0,7,117,SPED,The Culture of Disability,"Carey, Yvonne A",ONL,3.74
35339,Fall ,2020,0,68,0,0,25,0,0,4,0,0,0,0,0,405,SPED,Gen Educator's Role in SPED,"Mason, Erica N",ONL,3.66
51213,Fall ,2020,0,18,0,0,1,0,0,1,0,0,0,0,1,414,SPED,Assessment in ECSE,"Miller, Deserai L",ONL,3.67
31103,Fall ,2020,0,23,0,0,1,0,0,1,0,0,0,0,0,431,SPED,Assistive Tech & Phys Disab,"Light Shriner, Cheryl L",ONL,3.88
31105,Fall ,2020,0,16,6,0,1,1,0,0,0,0,1,0,0,440,SPED,Instructional Strategies I,"Ray, Amber B",ONL,3.71
31108,Fall ,2020,0,23,0,0,1,0,0,0,0,0,1,0,0,446,SPED,Curriculum Development I,"Mason, Erica N",ONL,3.84
48038,Fall ,2020,0,25,0,1,0,0,0,0,0,0,0,0,0,470,SPED,Learning Environments I,"Shriner, James G",ONL,3.97
62418,Fall ,2020,0,40,0,0,2,0,0,0,0,0,0,0,0,513,SPED,Intro to Diversity & Equity,"Pak, Yoon K",ONL,3.95
61239,Fall ,2020,402,283,159,122,117,60,50,43,34,15,15,5,35,100,STAT,Statistics,"Flanagan, Karle A",ONL,3.39
71476,Fall ,2020,22,86,13,11,10,3,4,4,4,1,0,0,5,107,STAT,Data Science Discovery,"Nguyen, Ha Khanh",OLC,3.56
71899,Fall ,2020,26,1,3,1,0,0,3,1,0,3,1,0,1,200,STAT,Statistical Analysis,"Ellison, Victoria M",ONL,3.41
68770,Fall ,2020,60,112,39,32,37,9,9,9,6,1,4,0,1,200,STAT,Statistical Analysis,"Fireman, Ellen S",ONL,3.53
56457,Fall ,2020,50,80,39,30,15,11,4,4,4,1,2,1,1,212,STAT,Biostatistics,"Findley, Kelly P",ONL,3.58
63162,Fall ,2020,9,9,3,5,5,1,1,1,1,0,0,0,0,212,STAT,Biostatistics,"Findley, Kelly P",ONL,3.52
63164,Fall ,2020,7,11,4,6,3,1,0,1,0,0,2,1,0,212,STAT,Biostatistics,"Yun, Sooin",ONL,3.42
70215,Fall ,2020,0,149,0,0,18,0,0,0,0,0,0,0,2,385,STAT,Statistics Programming Methods,"Kinson, Christopher L",ONL,3.85
35030,Fall ,2020,5,12,4,3,2,1,1,2,0,0,0,0,0,400,STAT,Statistics and Probability I,"Yu, Albert",LEC,3.59
35026,Fall ,2020,2,8,3,5,4,0,2,2,1,0,0,0,0,400,STAT,Statistics and Probability I,"Yu, Albert",LEC,3.33
45556,Fall ,2020,6,10,3,2,8,3,0,2,2,0,0,0,1,400,STAT,Statistics and Probability I,"Yu, Albert",LEC,3.27
35005,Fall ,2020,91,159,69,49,62,34,21,33,22,3,4,0,13,400,STAT,Statistics and Probability I,"Yu, Albert",OLC,3.31
35097,Fall ,2020,46,3,3,1,0,2,0,1,1,0,0,0,1,409,STAT,Actuarial Statistics II,"Chong, Wing Fung",OLC,3.78
